"HUC_12","HUC12_POP","HH_INC","POP_DENSITY","POV_BELOW","HH_OVER65","HH_UNDER18","EDU_DEGREE","EDU_HS_MAX","OCC_UNIT_OWN","RACE_WA","RACE_NATIVE"
"171100040602",16450.0429868041,77787.765833101,1159.48824169445,0.0768722174408322,0.226517033468605,0.340843537753143,0.584670896024836,0.141590498125024,0.842717888144816,0.888743506351665,0.0169320189514114
"171100040603",28422.2659869722,46697.7376680745,3333.73710329392,0.24767148313959,0.162856188427731,0.25539809859736,0.497361831046017,0.177723854529428,0.497560187707864,0.806790059312049,0.0307955855097334
"171100040604",25381.7006585198,38639.3538526015,3997.83819666231,0.282085291046227,0.19721188054693,0.152955639246926,0.640707123283503,0.122399450531741,0.422615092011945,0.859878212006034,0.0185234780698511
"171100040605",575.270610348463,70625,147.401118426685,0.058287795992714,0.360453219308128,0.185107276820913,0.533119658119658,0.227564102564103,0.780142025180334,0.920413763200564,0.0266862138846968
"171100040700",124.303534245257,56976.7293523625,372.025983314685,0.142592011705277,0.375766762835337,0.195490417620294,0.501170906670172,0.176732894966662,0.805595958597796,0.743404116680767,0.19940543986605
"171100050101",0,0,0,0,0,0,0,0,0,0,0
"171100050102",0,0,0,0,0,0,0,0,0,0,0
"171100050103",0,0,0,0,0,0,0,0,0,0,0
"171100050104",0,0,0,0,0,0,0,0,0,0,0
"171100050201",0,0,0,0,0,0,0,0,0,0,0
"171100050202",0,0,0,0,0,0,0,0,0,0,0
"171100050203",0.00124705920101191,52788,0.0122129672472486,0.0140350877192982,0.5,0,0.615062761506276,0.138075313807531,0,1,0
"171100050204",0.0000631850281838921,52788,0.0122129672472486,0.0140350877192982,0.5,0,0.615062761506276,0.138075313807531,0,1,0
"171100050205",0,0,0,0,0,0,0,0,0,0,0
"171100050301",0.135884244923088,67500,0.00101668094968339,0.150684931506849,0,0,0.767676767676768,0.181818181818182,1,1,0
"171100050302",0.0512361980932942,67500,0.00101668094968339,0.150684931506849,0,0,0.767676767676768,0.181818181818182,1,1,0
"171100050303",0.0486949692905759,67500,0.00101668094968339,0.150684931506849,0,0,0.767676767676768,0.181818181818182,1,1,0
"171100050304",0,0,0,0,0,0,0,0,0,0,0
"171100050305",0.107498096887065,67500,0.00101668094968339,0.150684931506849,0,0,0.767676767676768,0.181818181818182,1,1,0
"171100050306",5.12886186560257,67500,0.374743146158897,0.150684931506849,0.992101328459653,0,0.767676767676768,0.181818181818182,1,1,0
"171100050307",3.08528526114153,67500,0.377543252416476,0.150684931506849,0.99953454338174,0,0.767676767676768,0.181818181818182,1,1,0
"171100050401",0,0,0,0,0,0,0,0,0,0,0
"171100050402",0,0,0,0,0,0,0,0,0,0,0
"171100050403",0,0,0,0,0,0,0,0,0,0,0
"171100050404",8.87553295884918,67500,43.6929616829166,0.150684931506849,0.31850353325954,0,0.767676767676768,0.181818181818182,0.526402363256331,1,0
"171100050405",3.85954760863117,67500,15.3196126417694,0.150684931506849,0,0,0.767676767676768,0.181818181818182,0.17026739163255,1,0
"171100050406",0,0,0,0,0,0,0,0,0,0,0
"171100050407",1.69599140590656,67500,4.78532644904675,0.150684931506849,0,0,0.767676767676768,0.181818181818182,0.0591495275434992,1,0
"171100050408",55.5679802391669,67500,451.738722495362,0.150684931506849,0.0000164007109755001,0.248944325019446,0.767676767676768,0.181818181818182,0.0072528204228678,0.892024148184337,0.0179959753026106
"171100050501",3.6901731622798,31455.3232543967,0.253263335292888,0.24583480419451,0.331445303407847,0,0.405337820593596,0.283646142321323,0.668554696592153,1,0
"171100050502",0.0466275868936615,67500,0.00101668094968339,0.150684931506849,0,0,0.767676767676768,0.181818181818182,1,1,0
"171100050503",14.5319946714596,31347.9024059062,9.765268460364,0.246118371172514,0.144408906506178,0.144408906506178,0.404257973008568,0.283949611429799,0.638902830480308,0.857413369797038,0.142586630202962
"171100050504",63.6651285203063,31254.8761670305,3.44652995433921,0.246363939605492,0.22200435366147,0.181689690809763,0.40332282717044,0.284212415067763,0.759501182300403,0.952942030686294,0.0277950700230336
"171100050505",167.57377424652,31253.8819966402,34.576190109906,0.246351453711821,0.170275043056212,0.219046267892372,0.403246882877607,0.284223825004158,0.798164106200815,0.883413766745933,0.0539547710490273
"171100050601",0,0,0,0,0,0,0,0,0,0,0
"171100050602",0,0,0,0,0,0,0,0,0,0,0
"171100050603",0,0,0,0,0,0,0,0,0,0,0
"171100050604",0,0,0,0,0,0,0,0,0,0,0
"171100050605",158.635927191095,40110.9527431048,538.740844306009,0.188495515376863,0.296103297579525,0.112816496743153,0.341811690504906,0.278826820555461,0.740684184732069,0.875362694217218,0.0733588677488695
"171100050701",0.0907857474788989,67500,0.00101668094968339,0.150684931506849,0,0,0.767676767676768,0.181818181818182,1,1,0
"171100050702",0.0698347048435263,67500,0.00101668094968339,0.150684931506849,0,0,0.767676767676768,0.181818181818182,1,1,0
"171100050703",0.0156542256941629,67500,0.00101668094968339,0.150684931506849,0,0,0.767676767676768,0.181818181818182,1,1,0
"171100050704",0.0885937132817583,67500,0.00282591528601734,0.150684931506849,1,0,0.767676767676768,0.181818181818182,0,1,0
"171100050705",0.143102278316236,67500,0.26927891464411,0.150684931506849,0.856702088375365,0,0.767676767676768,0.181818181818182,0,1,0
"171100050706",30.4783573706321,31250,0.700548208197098,0.246376811594203,0.343283582089552,0.164179104477612,0.40327380952381,0.28422619047619,0.850746268656716,0.966216216216216,0.0202702702702703
