"HUC_12","DECIDUOUS_FOR","DEVELOPED_LOW","DEVELOPED_OPEN","EVERGREEN_FOR","GRASS_HERB","HERB_WETLANDS","MIXED_FOR","PASTURE","SHRUB_SCRUB","WOOD_WETLANDS","BARREN","DEVELOPED_MED","WATER","CROPS","DEVELOPED_HIGH","ICE_SNOW","HUC12_IMP"
170200030401,0.00105447811145362,0.0077123605878033,0.0158668622305558,0.641743586569768,0.0723543795633648,0.00589267931038669,0,0.013904436080505,0.211029503580518,0.0105510950572427,0.000080929008409382,0.000288105321779611,0.000688252329684898,0.0187828189714313,0.0000505139499301904,0,1.52518168273082
170200030402,0.00160693688051813,0.00436480965497902,0.00671282170434784,0.582303654221033,0.108295221975644,0.00465484649655585,0,0.0232536677664139,0.197794210419495,0.00708942746550768,0.000143478824940896,0.000311187768584419,0.000370225680069736,0.0630916397299771,0.00000787714178031116,0,1.47514291365632
170200030403,0.0000269735429867724,0.0106588361262961,0.00689552947357622,0.562269419714827,0.0892795556179387,0.0201818966501319,0,0.0321819836693074,0.219689641112598,0.00210464895645463,0.000107894166919377,0.00342011320415111,0.00037762953681756,0.0526350525908048,0.000170832453170032,0,2.03111036376465
170200030404,0.000109609526637141,0.00375175399423162,0.00763024439126586,0.665285512270776,0.121712281966333,0.00268667236475228,0,0.016207032795327,0.171804112953151,0.00360040843223113,0.0000758835300434401,0.000163417171919687,0.000219219062121234,0.00675385478709746,0,0,1.49203809371359
170200030405,0.000230203505000821,0.0385335386586904,0.0242298255877104,0.341133582547548,0.141780615177761,0.031896732364532,0,0.12442015217596,0.208072106504876,0.00676901709059611,0.000511564803053849,0.0226079966449645,0.00158657118513744,0.0525412118328923,0.0056868794396533,0,4.73123426267036
170200030406,0.000418125252668796,0.0172737404547049,0.0101552804170934,0.532038404839739,0.093620625171526,0.0336870482222601,0.00000788915633617042,0.0236233817829017,0.204369747818574,0.00694245765839067,0,0.00689460275880673,0.0148362465368913,0.0551887793768863,0.000943665562396408,0,2.43173575638725
170200040101,0.000068713999614043,0.00252719182908219,0.00107329594284204,0.658954041492514,0.0311123279552089,0.00173758396405517,0,0.00135346116597783,0.291921568998658,0.00251951335233428,0.00508483579609708,0.000952350637111091,0.0024889740025046,0.0001145233176623,0.0000916186443610515,0,1.45428986134262
170200040102,0.0000849151947128682,0.00402673640848523,0.0131582934035246,0.572295407179085,0.0146199653835578,0.000744805629459077,0.0000154391227027866,0.000466842431887187,0.39277568282602,0.001258288764729,0.000100354282630773,0.000422395935507634,0.0000231586839406833,0,0.00000771956133714232,0,1.35392480981981
170200040103,0.000182390361684604,0.0034950651331306,0.00867503920575623,0.787109507310512,0.012196887618205,0.000415444522888417,0,0,0.185666058283322,0.00185430101861289,0,0.000405311708325153,0,0,0,0,1.25168080439883
170200040104,0.000619644851967334,0.0107939345614467,0.00985030910620147,0.588874193769667,0.0401552064712086,0.000699322033097728,0,0.000142464654259219,0.338642432176902,0.00385387946548255,0,0.00383818196826232,0.00177606005587784,0,0.000754373377603611,0,1.96499955714911
170200040105,0.000558003297413437,0.000223018128230689,0.00014071604476012,0.76220016115986,0.0054982513749674,0.000448604661188122,0.0000603071366612034,0,0.225885551543723,0.00498538986630263,0,0,0,0,0,0,1.13891853284106
170200040106,0.000490059084652397,0.00379240181293994,0.00418942664980167,0.706765875194269,0.0167642198724578,0.0121669666161315,0.00000710230514981931,0.00776460668388441,0.236828982278575,0.0079917136994688,0,0.0002800193835736,0.00286223003479867,0,0.0000963968530275763,0,1.32389937132358
170200040107,0.000186149351514724,0,0,0.769322007195208,0.00734223996679997,0,0,0,0.219280363184043,0.00370968537284435,0,0,0.000159556560357848,0,0,0,1.14486369257554
170200040108,0,0.00188410785455234,0.00532896056861497,0.73355309706421,0.00532285472993957,0.00115581608526645,0,0.00125526586124861,0.245371922912526,0.00609245431666199,0,0.0000355264080869275,0,0,0,0,1.17848038210071
170200040201,0.000133123650319887,0.00186382508179852,0.00372497182647261,0.487685761340884,0.0919637991436216,0.00126503022668797,0,0.00215578243977536,0.404059099047902,0.00475238157311032,0,0.00038457950359261,0.00201164688803996,0,0,0,1.26087666490083
170200040202,0,0.000514541134895889,0.000746002723003182,0.738275501071736,0.037295906169339,0.0000511845288011928,0,0.00326550135729815,0.218848668752832,0.00100269554405137,0,0,0,0,0,0,1.23445206442283
170200040203,0.000330785995277107,0.00215473276764127,0.00471423066575662,0.564422814869575,0.00159421732309624,0.00740085032016439,0,0,0.411937514491541,0.00697930328515575,0.0000428796633014744,0.0000490053268662495,0.000373665576677867,0,0,0,1.28028467165698
170200040204,0.00176903163672931,0.00029365388686386,0.0104306253651079,0.69372905198803,0.0126315418224202,0.00164725070585593,0.00000640953535525654,0,0.254443973629587,0.0227923079096186,0,0,0.00225615651443409,0,0,0,1.15896503171299
170200040205,0.000092375296795732,0.00113868470854024,0.00575136203492152,0.80979090607465,0.000486152973971984,0.0023335857041024,0.0000174604749853322,0,0.171677522498165,0.00870322341096716,0,0,0.00000873023739748309,0,0,0,1.1410941379838
170200040206,0.000190051237689831,0.0000291875224634774,0.00118596885715705,0.862445226767285,0.0197994267693788,0.0000218906419759118,0.000226203307938989,0,0.10424343501755,0.0109829912331469,0,0,0.000875625728698604,0,0,0,1.12341220921353
170200040207,0.00075628577333425,0.000534862787473908,0.00671528018743632,0.782887179023684,0.000741924102337157,0.00349913743751071,0.000186029922158893,0,0.192871807617029,0.0112228302407041,0,0,0.000584665355925795,0,0,0,1.15294882884684
170200040301,0.000276428140394938,0,0.000182202216530018,0.537267727195067,0.0865122685991794,0.000278509590772703,0.000120186129596156,0,0.374191038611713,0.00117164825716331,0,0,0,0,0,0,1.05572735818772
170200040302,0.000159707180438281,0.00274653325066262,0.00983411887108277,0.653899872683382,0.00202575862690037,0.00252715996136328,0.0000887262322614885,0.000239560808124716,0.315382999665401,0.0130423263210794,0,0.0000354904859557046,0.0000177452431247182,0,0,0,1.1722614772866
170200040303,0,0.0000145513645083663,0.00174241207343208,0.686554703344776,0.0165905401102829,0.000348121591598233,0,0,0.290543554346964,0.00391414715324843,0,0,0.00029197285177442,0,0,0,1.1371627500617
170200040304,0,0,0,0.64405001138239,0.0178201329451018,0.000253510130762629,0,0,0.335515508231576,0.00236084665748109,0,0,0,0,0,0,1.12265623562965
170200040305,0.000705008742403759,0.00155076483358372,0.00399056688405149,0.67251460331808,0.0417001016319965,0.00650580417818052,0.0000645809578171495,0.000419776054270175,0.256842563189826,0.0149581638403679,0,0.0000807261763832124,0.0000215269862174131,0.000645809605599763,0,0,1.16602584173804
170200040401,0.000479421469470155,0.00370573803697386,0.0115787399231097,0.781859324902518,0.0194660684565061,0.000385692669981397,0.0000108959436524703,0.000217918834601763,0.176529084905484,0.00526467833136002,0.000228814824433475,0.000273616740843832,0,0,0,0,1.22377600795005
170200040402,0.00167005210308792,0.0031338880568991,0.00614069910456043,0.6447141850234,0.0456020416160309,0.0101191540991938,0.00014121851087404,0,0.265139673961024,0.0231978630575392,0,0.0000651777891802883,0.0000760407433167188,0,0,0,1.15740036923803
170200040403,0.00219798666836846,0.00432645669684834,0.00716208302065582,0.655149725198373,0.0527202385306362,0.000740531429010586,0.0000370690087518859,0,0.268175252090929,0.00914796450575183,0,0.000317982566692764,0,0.0000247126724260563,0,0,1.30117850434212
170200040404,0.00012952009969506,0.00124414759426911,0.00121547531079548,0.335371147487146,0.368679973879515,0.00126282139927468,0,0,0.288533623793594,0.00259040290689159,0,0.0000176893916874273,0.000955211147451478,0,0,0,1.41649588593866
170200040405,0.000206720603925094,0.00419559835454389,0.00439912460032799,0.487233908326155,0.0801087901757314,0.000743048240790128,0,0,0.360155810122878,0.00326826290796416,0.000243200671250796,0.000775147017907044,0.0581049482574605,0.000547201448815378,0.0000182400502528178,0,1.41814377368607
170200050101,0.000688212636254044,0,0,0.658134406576054,0.119525878390135,0.00688314390518917,0.0000732140998685982,0.000292856448137216,0.196534559326794,0.0175162918627834,0,0,0.000351427701617018,0,0,0,1.15889365019327
170200050102,0.000035279832570792,0,0,0.878784359110544,0.0138739655756167,0.00460705432282461,0.0000352798325886077,0,0.0893698445100098,0.013100187824557,0,0,0.000194039128146378,0,0,0,1.22033857696826
170200050103,0.00034638963829,0,0,0.589798436446849,0.110555408634054,0.0291495560279763,0.000382223048078178,0.00563778961104419,0.222232523042011,0.038230720046178,0,0,0.00366695208002678,0,0,0,1.26416990270589
170200050104,0.000341880338247954,0.00158204272625234,0.00449573244387946,0.757166016742145,0.12768770618967,0.00639312748699754,0.0003183023689137,0.00016504567339365,0.0843989254668357,0.0171919982514433,0,0.000259357444434943,0,0,0,0,1.34408248034956
170200050105,0.0000282064509743855,0.000891924591198176,0.00228406376972388,0.468366622846517,0.285139324374218,0.0133473896661866,0,0.000207045714851001,0.187595074438082,0.0124456400435493,0,0,0.0278313085113246,0.00186341171172882,0,0,1.25300506153774
170200050106,0.000238342169443988,0.00449297610079003,0.00724078022574554,0.323646612227922,0.155234689967748,0.0207964551571975,0,0.00000127066545050446,0.484212006112102,0.00348959614114067,0,0.000535111587964604,0,0,0.00011216101055569,0,1.39174841455786
170200050107,0.000238161537973516,0.00345791018802792,0.00936603353368079,0.169745151054058,0.212651821628133,0.0283825673625677,0,0.00181770681174367,0.567049050480738,0.00543441209959078,0,0.00153242660674556,0,0.0000433020910942623,0.000281463642225531,0,1.39674433536651
170200050108,0.0000916415028642887,0.0135300222094788,0.0213213393252464,0.184293426189757,0.160326155852219,0.0241021074588463,0.0000305471688485272,0.00277365929117008,0.578963534891311,0.00931792075548184,0,0.00330758337854999,0.00176400324022016,0.0000455726601008237,0.000132371094249219,0,1.86161392121007
170200050201,0,0.00130384150725624,0.00140243558850556,0.121052538475084,0.443913386446838,0.0089247213708343,0,0,0.410306486949887,0.00351274366589121,0,0.000333394812055816,0.00838688544941149,0.000863566724500214,0,0,1.38882099895767
170200050202,0,0.00115428211020115,0.00147508095661293,0.137742038995461,0.34800698682971,0.00830351492630506,0,0.0036681652620019,0.451022357063788,0.00276208359986119,0,0.000256980037779675,0.045608529564757,0,0,0,1.20590918910164
170200050203,0.000127143651073367,0.0174400137753073,0.016866306403351,0.00839141589950622,0.51965724117033,0.00799592214897921,0,0.00220242846565649,0.379699754870652,0.00211603281081207,0.000245205522365185,0.0122491241344701,0.0283095307743484,0.00338224475758193,0.00131763600745875,0,2.69268148336316
170200050204,0.00109260989553367,0.00110227884638686,0.00519480714992508,0.0151355221968249,0.297413642350796,0.00776403651570787,0.00000966911274709576,0.00324027431290561,0.617676610248184,0.00350021890058109,0,0.0000676837820657225,0.0465406093861024,0.00125238579485128,0.00000966911272228181,0,1.08662688325064
170200050205,0,0.00158818155164299,0.00797458791038094,0.445305464134872,0.153462412958989,0.00131938113263616,0,0,0.379859813508731,0.0089532968826178,0,0.000752366501872946,0.000677519981145506,0,0.000106976845930921,0,1.455582348454
170200050206,0.0000195700736550304,0.0000782802948198792,0.0024155081868908,0.00675957016412466,0.173206872097899,0.00424723654494086,0,0.000293551248803,0.78402254082479,0.00281809080717482,0.00269908153236083,0,0.00467724946005414,0.0187624519902949,0,0,1.13897729298651
170200050207,0.0001749065029766,0.00111671069728866,0.0156904545016169,0.00133198021236991,0.151541048446578,0.00456102307328006,0,0.000457448039995234,0.74760883342052,0.000941804146472577,0.0000134543457589375,0,0.00289268510253764,0.0736696508504992,0,0,1.10353304383166
170200050208,0,0.000253524977065513,0.00346088002344899,0.0750250887673676,0.4260314819518,0.00331037050303086,0,0.000461960478573568,0.420621881053284,0.00519117668300195,0.000548604834562468,0.0000654258010568216,0.0627129839491458,0.00230845427713853,0.00000817822499893974,0,1.18106671555246
170200050209,0,0.00238841990121655,0.017880978872687,0.0494199585882928,0.546324434971407,0.00901085713071637,0,0.00333802563261832,0.35263140181972,0.00474643195562969,0,0.0000868516302953494,0.00341492427290041,0.0107577153426786,0,0,1.25183523493035
170200050210,0,0.00281645042957952,0.0193037102272301,0.0459602534307532,0.188895707517969,0.000743968704112657,0,0.0102123907304334,0.645965926606242,0.000177135246447303,0.0000531405740620756,0.000230275820530788,0.0517049011979624,0.0339361417011634,0,0,1.29795828108515
170200050301,0,0.00752929397358294,0.0308923952602635,0.0000129450458967314,0.041102744187616,0.000460024416985206,0,0.000480934575205743,0.337385618400089,0.000282287657169229,0,0.000429512780296319,0.0000940959221223818,0.581330165631242,0,0,1.44843513593387
170200050302,0.0000070022992406618,0.00848078282228555,0.0319044131286195,0.0000823599493148149,0.0128912618764686,0.000847278135794802,0,0.0114207510016204,0.340096934389549,0.000308101174953437,0,0.00213817790122424,0.000784257423153687,0.59084842956871,0.000190247538824125,0,1.62767041121838
170200050303,0,0.00253784989873143,0.0231668980392828,0.000527612025076404,0.0206053471880419,0.000170197482406102,0,0,0.409815398043488,0.00132753983298634,0,0.000119138197409478,0.00105522395865468,0.540674798933336,0,0,1.20113861690621
170200050304,0,0.00178738722308555,0.00822720188748459,0.0000430385852387604,0.0961442055159059,0.00541056320185161,0,0.00597006029959934,0.81826266480071,0.00193673584275104,0,0.000121788939012803,0.000811584630487495,0.0612847761969423,0,0,1.15563559636653
170200050305,0,0.00197748344284827,0.0223950793190575,0.0000467623604920614,0.13849280615827,0.00259063416432269,0,0.000386596487536917,0.738831385632583,0.00126258377142473,0.0000748197599155433,0.0000672597859437034,0.0024596998708727,0.0914148931620562,0,0,1.14922136213554
170200050306,0,0.00194385185138605,0.0279687424757462,0,0.0196462096015202,0.00132282995396891,0,0.00187367920065292,0.720648526004678,0.000255003469089199,0,0.000197848037757521,0.000510007274997647,0.225633300972906,0,0,1.1979901237078
170200050307,0,0.00369422255984943,0.0218947714267492,0.000102893577880647,0.069322264540426,0.00248414442491217,0,0.00192557964011484,0.613126320205819,0.00186678315792871,0.00129351868403555,0.00013229172610904,0.00207257032257534,0.282055240623207,0.0000293981615057094,0,1.22171180335982
170200050308,0,0.00730115475385833,0.0158008367714564,0,0.0971047267544387,0.00144379434115146,0,0.0112543821084075,0.656463108244777,0.000873193042796337,0,0.000930132225688461,0.00016426398709784,0.208603885873359,0.0000605183300446681,0,1.39751591690957
170200050309,0.000116047623014115,0.00583046906929843,0.0259259687393672,0.000427925631036489,0.0704750914624746,0.00307526211427285,0,0.00723578827245827,0.574335039706651,0.00155213680341866,0,0.000729001266115736,0.00110970561474782,0.309186541183902,0.00000102322248226762,0,1.38471357804541
170200050401,0.0000602794133119088,0.000990472939949348,0.0216271883069778,0.00152823496644631,0.230759790069513,0.00265229356396366,0,0.00226478405984348,0.589526762151139,0.000981693225767966,0.0000688907408070298,0.0000086113425750278,0.0320637164519984,0.117467280830268,0,0,1.1069342841884
170200050402,0.000387149060322435,0.000891342974790281,0.0165516015162529,0.000999384517354642,0.226610695179946,0.0242417634891765,0,0.000153058877707409,0.579116535859692,0.0124220645179017,0,0.0000270103934455218,0.00454575611634896,0.134053647691386,0,0,1.08791284958401
170200050403,0.000146902678133581,0.00084893123258522,0.00997802893835375,0.00533046867978233,0.300223040440119,0.00133394586472443,0,0.00478482881224452,0.527607630756873,0.00282579607437862,0.000755499324810033,0.0000734513370207948,0.0568509340071759,0.0892405462855919,0,0,1.08609439285739
170200050404,0.0000527300589194144,0.00724610933064808,0.0135965227369433,0.000428431678425947,0.0989854989820262,0.000790950892540966,0.0000263650263499268,0.0268527795486941,0.395930463362063,0.0016412227884356,0.000224102666083228,0.00160953956315821,0.0698001759226472,0.382713843836657,0.000101260562114038,0,1.4345802522708
170200050405,0.0000104566572537736,0.013859843569946,0.0252418372155456,0.0127270464160497,0.0633272564908733,0.00329324181114759,0,0.0359129945747064,0.454120624064054,0.00125190794185088,0.00032415616174356,0.00379616855284568,0.0730974208191743,0.312490709188538,0.000546339919787546,0,1.89842332412707
170200050501,0,0.0103210975164759,0.0477875040407391,0.0115139775742282,0.201058528657728,0.00272598176586255,0,0.0411666584894039,0.552633756740965,0.000482146433045253,0,0.000999669529405207,0.00191004146633605,0.129323768944718,0.0000768873001791979,0,1.69988221870762
170200050502,0.0000241978502277765,0.011538863508251,0.028905259743988,0.296417136268935,0.181150133833904,0.00174224509230214,0.00000604946253662415,0.00376096346521608,0.456056999999412,0.00981827826102008,0.0000362967861549152,0.00387791745552446,0.00206891593192455,0.00297737241383063,0.00161937591129291,0,2.0317235975901
170200050503,0,0.00393900001731032,0.00752506890205977,0.069071768648677,0.314291612037235,0.00155245185348495,0,0.0031034022124414,0.594596292062559,0.000452798652174351,0,0.000240439841107054,0.00135848569907257,0.00386869660181353,0,0,1.25743008140116
170200050504,0.000161536096627319,0.0221909759830194,0.0288556338320985,0.0274839492231425,0.165028024531378,0.000420436928795528,0,0.0391604042054608,0.420612240309225,0.0000769219503022594,0.0000153843887608987,0.00932943143368745,0.115304055164844,0.168147375101454,0.00321371406024536,0,2.85095961636218
170200050505,0,0.00510712408289169,0.0109524930817806,0.0183219010833004,0.188166285784986,0.000275779219206675,0,0.003241493802608,0.578306472226794,0.000284675432278008,0.00000889610597925204,0.00155382007885386,0.0868615982783426,0.106900575047425,0.0000188044723350449,0,1.42780162853084
170200050506,0,0.011616476782289,0.0156860447926786,0.243481351550623,0.455282990029855,0.0000105240333536227,0.000368341214542422,0.0068450029719798,0.247907815125091,0.00279015040171767,0,0.00641364911590793,0,0.00732503147991493,0.00227262731282066,0,2.15082132717135
170200050507,0.0000459484141421769,0.0115191303579055,0.0211350984045996,0.0627911134993718,0.385080132028583,0.000114871061719566,0,0.0168558897167392,0.361751008969838,0.000206068413823782,0.000827071716859775,0.00387693849485203,0.0494250998641441,0.0847215255097953,0.00165010483267904,0,2.04908092781675
170200060101,0.00412024660428337,0.0202555546218543,0.0332438102566747,0.120221245832668,0.110890608828864,0.00716731292795846,0.000363896511125113,0.0248423936523777,0.504797693573939,0.00201312202448012,0,0.00476192015278682,0.117917046210854,0.0458466761350687,0.00128141017811746,0,2.71671313663177
170200060102,0,0.00558176089813857,0.008297924740342,0.310772465578563,0.339571777823498,0.00262739092495059,0,0.000280438646133763,0.320552827864254,0.0101869949757843,0,0.000258698987604798,0.000523146795688811,0.00134083576484691,0.00000574886632058236,0,1.46708226690951
170200060103,0.0148363595591317,0,0,0.380013413456575,0.00660359242512112,0.0079069309094826,0,0.000651669744068324,0.539505313316644,0.00588675497669085,0,0,0.04459596349399,0,0,0,1.19376822829121
170200060104,0.00470000931190097,0.00381882617463572,0.0168300676852869,0.0865117467181016,0.076022359975129,0.00821378050995217,0.0000602618744945255,0.0367491866564195,0.681882822102512,0.00360038351148581,0.00092114601174298,0.000318527152866012,0.0217373237144445,0.0585044216762814,0.000129132612724891,0,1.30136075319827
170200060105,0,0.00209824190184122,0.00478953507481507,0.473194278595357,0.270938805185633,0.00152769710812268,0.0000198402228617453,0.000119041324192676,0.240361075450871,0.00605868119844022,0.00000992011135269169,0.0000496005564527055,0.000833289188755229,0,0,0,1.23670530001461
170200060106,0,0.0000230376846313551,0.00314822272453102,0.183821046481339,0.400734220093337,0.00251110714035902,0,0.00428234859757594,0.402922833021718,0.00255718351926147,0,0,0,0,0,0,1.52405488474363
170200060107,0.000340988795566287,0.00680401403854399,0.00839552418406204,0.280648843461687,0.164620650158032,0.00144538082051241,0,0.0209413317398469,0.507769784320705,0.00306687682606233,0,0.000936990450500974,0.0000230596103718121,0.00500656200009475,0,0,1.44855094036079
170200060108,0.00149104053330974,0.013564455474688,0.0207877620640612,0.210252138473067,0.124788496218778,0.0582700801298186,0,0.0397430206694128,0.418092419175526,0.00529970984990973,0.0000529661175715995,0.00258912883597166,0.0192982616603685,0.0848135189326661,0.000957026613321129,0,1.88724412032153
170200060201,0,0,0,0.618694900002536,0.121610021806101,0.000180380242731149,0,0,0.254798027491281,0.00471668256435903,0,0,0,0,0,0,1.21424012320165
170200060202,0,0.00476078102373828,0.00670001242101462,0.0966940906179333,0.121051694311589,0.00959609505500931,0,0.0214974816784441,0.72203232507451,0.0025449640637612,0.0000314863578315147,0.000467616957090699,0.000188918143463523,0.014434141109262,0.000000393440132970175,0,1.51628392564543
170200060203,0.0000346994589082456,0.00297779003259926,0.00573079862034784,0.560787165560862,0.0980744883159062,0.00196193473737074,0,0.00154446863721547,0.312427193870566,0.0117192020299975,0,0.00044530985915412,0.00429695071729993,0,0,0,1.29873143915427
170200060204,0.0000331280726056597,0.00220728497596186,0.00410857006715883,0.421802124686157,0.123046910219011,0.00481013719597427,0,0.00269511776258709,0.434379505172025,0.00619944771847215,0,0.000353366125752603,0.000077298855148045,0.000287109862987903,0,0,1.41133360645736
170200060205,0,0.00874748698665017,0.00591341262518652,0.14475118480076,0.300686348273572,0.00650081503384323,0,0.0101414849440405,0.513259262883396,0.0026403957880539,0,0.00279237490227686,0.00000205885790892336,0.00424489047278856,0.000320289291837168,0,1.76301508334597
170200060206,0.00746840999863264,0.0021063869065968,0.0137856274368282,0.12013265610943,0.137841418744481,0.00275983237232026,0.00327682709061156,0.024666409766262,0.671016042594038,0.0037713030954457,0,0.000226782150987252,0.00213026683207389,0.0108180327916941,0,0,1.1901811371967
170200060207,0.0000395025021129514,0.0000253359820107288,0.00000506515302366968,0.230019893703354,0.562481352055944,0.00514849247619456,0.0000263350015149516,0,0.198802857683401,0.00305486011332172,0,0,0.000396312851582381,0,0,0,1.37554324790323
170200060208,0.000107063798013107,0,0,0.48593384046534,0.330457089647074,0.000433497433910881,0,0,0.181121075746414,0.00194743577615716,0,0,0,0,0,0,1.4820241603467
170200060209,0,0,0,0.126143094060182,0.818457090243853,0.00000866747337494752,0,0,0.0543198215109861,0.000873448068679316,0,0,0.000197880387230952,0,0,0,1.22932516093611
170200060210,0,0.000510586076044544,0.000274762047751434,0.116324294974554,0.748156699983369,0.00172314761723891,0,0.000565766055971925,0.129068144376227,0.0015726064115122,0,0.0000204234424993995,0,0.00178356921189688,0,0,1.50273859927415
170200060211,0.000991948015160312,0.0149008627548136,0.0201214504206371,0.0651305732254945,0.280411121312527,0.00480626368338753,0.0000920570628109524,0.0321025939050511,0.525015588341663,0.00322090577750048,0.000104407213178192,0.00460337150699832,0.0124314686566325,0.0347085735577292,0.00135881446256942,0,2.14588194889581
170200060301,0.00318743657771532,0.0117114026354756,0.0287659531815424,0.505619855843822,0.20195743386431,0.000016304022641704,0.000798897094242118,0,0.243560186432141,0.000741833008976623,0.000146736150796083,0.00295054531246041,0,0,0.00054341024275438,0,1.68486700795718
170200060302,0,0.0175819727300882,0.0295326123340056,0.690754340207689,0.14727186971138,0,0,0,0.111307971957612,0.000892907983525506,0.000179318669067753,0.00230644239282986,0.000156666533928573,0,0.0000158905179168891,0,1.8003944119204
170200060303,0.000541412698651162,0.0140605858609527,0.0215957882888719,0.482847166114414,0.190509774154343,0.000741219869609286,0.000444731899683695,0.00113348203650519,0.263438622676312,0.00171968660511854,0.00156039691653126,0.00248458170135216,0.0186553468532999,0,0.000267199408064513,0,1.69064610811623
170200060304,0.000236308752082098,0.0169762162547787,0.0150681566255617,0.323834436046288,0.316497793046012,0.00404947209021642,0.00316868469575964,0.0129297487879617,0.2873072437879,0.00871440821274992,0.0000153608523210967,0.00208781358096716,0.00364957804374458,0.00524698371874588,0.00021779644683394,0,1.78912114460928
170200060401,0.0108097533328525,0.0114340369766519,0.018439548689074,0.161934578032207,0.171136987437357,0.00494797320090085,0.00215613433620292,0.00561435696354286,0.591975390457333,0.0050742190321352,0,0.000976163046850897,0.00375057509218036,0.0117502692299747,0,0,1.54117387871129
170200060402,0.000158871757382697,0.0136556498504329,0.0190167307007296,0.229957926472852,0.211815129345792,0.00864995205471375,0,0.033917318501049,0.415984388781948,0.0035428404555766,0.0000317743517384761,0.00521495707247587,0.0256989203837658,0.0322761138782752,0.0000794358789627414,0,2.02668479325584
170200060403,0.000101529955389648,0.014939917571988,0.0148450228964233,0.314210952618037,0.282808341787202,0.00601102289267277,0.00141208204068198,0.00435796278020797,0.34776730013061,0.00591607492195934,0,0.00166723033603757,0.00588873670910971,0,0.0000738248514828869,0,1.64914183804241
170200060404,0.00126040485717173,0.0117459208666178,0.0166424681967784,0.054890799893299,0.310916202381329,0.00986037090936957,0.000300642070106735,0.0351191764002886,0.534627168497517,0.00596776020954341,0.00000884241162714634,0.00275562394964885,0.00671139051853884,0.0090694327148431,0.000123793753104092,0,1.69338088542286
170200060405,0.000101510288706869,0.00282579415029728,0.00362967033936544,0.238617539234357,0.470146006984099,0.00107730668499216,0.0000507551443145683,0.000101510228767714,0.281399506273006,0.00103202129080772,0,0.000597839935051207,0,0,0.000420543568363154,0,1.50690466769092
170200060406,0.0000288323671146647,0.000807306497696085,0.00169725958200705,0.311098378596576,0.514183145137694,0.00422421384086802,0,0.00837580236036918,0.146659604839476,0.00466363465701174,0.0000648728510227167,0.0000144161835315244,0.00000135344120510751,0.00818118214619681,0,0,1.29201427129422
170200060407,0,0.00238453283607402,0.00271188409479999,0.068229584777586,0.475169481507671,0.00582283383643503,0,0.00217661718631009,0.337451093455748,0.00326688069753258,0.0000779684065052519,0.00121500731930977,0.0985832897197515,0.00291081948002986,0,0,1.40684366473804
170200060408,0,0.00338657499024268,0.0105575563022196,0.632169050348344,0.103682433681283,0.00237956147232125,0.00000783040368189581,0,0.241429707685856,0.00562222994518146,0,0.000428347682411076,0.000336707645212938,0,0,0,1.35016478650245
170200060409,0.000740490709957244,0.00372651927407368,0.00463574863667213,0.584346366535166,0.156317726503313,0.00335301008357458,0.0000318490621653463,0,0.236210192835326,0.0103912688214121,0,0.000246830231083542,0,0,0,0,1.37020438933282
170200060410,0.0000064673793804423,0.00793671180024407,0.0111811550550976,0.186648109922013,0.491637872549764,0.00248350612972406,0,0.001590975156161,0.270409790073727,0.00419935950391446,0.000090543294264053,0.00241809868039284,0.0000267893568073546,0.0211331103876365,0.000237505286677876,0,1.67560715254301
170200060411,0.000378781218250581,0.0406271861681053,0.0603289130300032,0.0707297608722227,0.223920739237145,0.0045022614979945,0.00000929989401532411,0.0715297360498863,0.408990590096453,0.00134672465866013,0.0000836990422428016,0.0165061698639227,0.0123909701808588,0.0846517822665091,0.0040033850246876,0,4.22056444937841
170200060501,0.000159968380385869,0.0122418223148144,0.0290563744504533,0.731807802179094,0.100570061238875,0.00376529292959393,0.00113432112383657,0,0.109136853681651,0.0103995867243028,0,0.00143706716056451,0.000203596057994347,0,0.0000872554759446319,0,1.60067423524752
170200060502,0.00011872416248918,0.0183815681321427,0.0237097785438896,0.663902919693588,0.0829172722269065,0.00112787972461155,0.0000395747208633621,0,0.19345095856942,0.00755219898420654,0,0.008640825973948,0,0,0.000158298882976111,0,2.20765176072479
170200060503,0.000274303624900097,0.017649931165448,0.0213431911369111,0.200333830626048,0.47975104267362,0.00164711607710951,0.000532501278555738,0.00689917907542519,0.24527967785522,0.00650032770830656,0.000106673626861357,0.00453751982275153,0.000787760031433355,0.0141270601223356,0.000229913035924217,0,1.97006569986338
170200060504,0.000556425824857675,0.0164546054263058,0.0268467472962666,0.0559055072864032,0.397455494152729,0.00223356199607887,0.00106207453119166,0.0736789569778892,0.360446751934109,0.00185927360099908,0.0000567781551722994,0.0032097609818743,0.0134623907106785,0.0463452488904994,0.000426419807395389,0,1.97679619325579
170200060505,0.000284406482158356,0.0186738214504111,0.029044233757603,0.413884597461253,0.185863101376295,0.00671701361703164,0.0000250946945759451,0.0106091772168514,0.321601174430763,0.0096363645161265,0,0.0022279519723356,0.00042091314262092,0.00092013915180251,0.0000920138796393646,0,1.87175116079658
170200060506,0.000221169757965786,0.000339653620229447,0.00544263481373886,0.0380700491413591,0.207320275999333,0.0126096837193592,0,0.0000552924363507517,0.562988064356955,0.013759921651258,0.0020142250753248,0.00000789892122596263,0.0181201262598067,0.139051009193355,0,0,1.10246218000609
