"HUC_12","BARREN","DECIDUOUS_FOR","EVERGREEN_FOR","GRASS_HERB","HERB_WETLANDS","ICE_SNOW","MIXED_FOR","SHRUB_SCRUB","WATER","WOOD_WETLANDS","CROPS","DEVELOPED_LOW","DEVELOPED_MED","DEVELOPED_OPEN","DEVELOPED_HIGH","PASTURE","HUC12_IMP"
171100150101,0.162565014570353,0.00321467821926421,0.566458289077584,0.0192945819983725,0.000388146054576737,0.0642562536777764,0.00134557252903955,0.173332261730161,0.00539260418092297,0.00258744104796089,0,0.000155258170463366,2.58764002313329e-05,0.000984021928076936,0,0,1.01247149306085
171100150102,0,0.00243921808784319,0.850840104862705,0.00118577525285775,0,0,0,0.0806094552958664,9.32795234992947e-05,0.00614774652399005,0,0.0031689854150103,0,0.0555154065849749,0,0,1.28808905060478
171100150103,0.17252012500258,0.000827276293326705,0.594953452745185,0.0107560287183614,0.000447176419500877,0.080973745763965,0,0.104946752937642,0.0185160131241151,0.0103401702844762,0,0.000380099957253122,4.47176417297497e-05,0.00529444905924087,0,0,1.03680062708714
171100150104,0.13782473044826,0.0012829356174752,0.589792208743281,0.00165033053476847,0.000206880936849159,0.107594107351155,0.000754506961361087,0.101471874420978,0.0130434270246663,0.0154428163307554,0,0.00578508439260579,0.00093661493590574,0.0241779913548238,3.65084005263745e-05,0,1.3847224275647
171100150105,0.00696743060623753,0.0199815044467522,0.756784894212783,0.0167238450517661,0.00380472463537686,0,0.0201800955203938,0.0911330941786988,0.0179948869726368,0.0472956483403404,0,0.00407026279125881,0.00066276290251556,0.013909116193116,0.000491727398522629,0,1.28774277960465
171100150106,0.000269185140502867,0.00571525339924626,0.8372831103614,0.00360466268335112,0.000297031904578787,0,0.0162234676753297,0.0555555211140127,0.00343443045743382,0.0355531395719548,0,0.00215813161653895,6.98147421822282e-05,0.0396413004471953,0,0.000194927112002178,1.23506122210501
171100150107,0,0.00234988998281521,0.867618603063546,0.024306537183225,0.000707493821649228,0,0.0111511040749502,0.0643512313772926,0,0.0161476128637589,0,0.00112379991199467,3.99439093425989e-05,0.0122037908524932,0,0,1.09413570226559
171100150108,0.000464440451665537,0.0103766415951419,0.475402304556836,0.0528968537853197,0.0105009225997026,0,0.0693419720531676,0.266309920329676,0.0271711595307334,0.0497673651251866,0,0.0121239326347861,0.00229918901566438,0.0220660038404511,0.000347142591099505,0.000932173274441527,1.67422061299997
171100150109,0.000170356761551248,0.00423829520557557,0.743893247099793,0.0434337604284192,0.00167066156123798,0,0.0188420206225402,0.151755525775977,0.00061293156613215,0.0160962978509606,0,0.00490595630750389,0.000332722508388747,0.0131276989084151,1.82152690720702e-05,0.000902302654715071,1.22643410716316
171100150110,0.00369439110876128,0.0325676799139293,0.506840437759464,0.069520544328942,0.00862110972651021,0,0.0784358194620049,0.187462271370461,0.0233202939144698,0.0552889370392147,0,0.00774844055403129,0.000848257317270788,0.0188660056854027,0.000359537884323321,0.00642630176655131,1.42328653417168
171100150111,0,0.00263257371534522,0.85887533464947,0.00698665709141763,0,0,0.0110913812013969,0.0614167548532401,0.0114131420712492,0.00146832277898105,0,0.00165279432073147,9.97405035252241e-05,0.0443632837383508,0,0,1.19050619113533
171100150112,0.00422019801822286,0.0239971363975716,0.453656384715883,0.0305059431552707,0.0111855844783871,0,0.129098266327679,0.143228046548707,0.107128458626198,0.0503827891625666,0.000185181927144622,0.00883990704182814,0.00157880921430237,0.0245687167289422,0.000167441374405687,0.0112571117473966,1.52334620502732
171100150201,0,0.0266687991747391,0.426775556133443,0.0812375874874476,0.00995137826718585,0,0.172106245780877,0.1801944189508,0.000115381839646602,0.0698063666746566,0.000115381879837471,0.00326460079103843,1.54613919652567e-05,0.0197538880957491,0,0.00999495490323776,1.21977206040158
171100150202,0.000344358363423554,0.0068123460034097,0.676664729526308,0.0989665051826523,0.0005780487151714,0,0.0595187603826968,0.116397212415702,0.000468458464124773,0.0200249283374767,0,0.00959839482082555,0.00289690247915479,0.00623583045569482,0.0004662617669928,0.00102726233520106,1.58247841983469
171100150203,0.00224307229272796,0.0105147788116991,0.33202841707232,0.145858394061148,0.0110193873633141,0,0.143991195828458,0.208872207501649,0.0143118877720669,0.0402790318296207,0.000520773441686052,0.0223770655080018,0.00290593702614438,0.020719587453243,0.000409295769210334,0.0439489738425273,2.07237185017705
