HUC_12,instream_act,riparian_act,land_act,fishpass_act,instream_cst,n_instream_huc,n_instream_cst,riparian_cst,n_riparian_huc,n_riparian_cst,land_cst,n_land_huc,n_land_cst,main_cst,n_main_huc,n_main_cst,prj_cst,n_prj_cst,n_prj_huc,n_worksites
171100010205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100010206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100010207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100010301,1,2,1,1,0,0,0,NA,1,0,0,0,0,NA,2,0,0,0,3,4
171100010302,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,2
171100020101,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,1
171100020201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100020202,0,1,1,3,0,0,0,NA,1,0,0,0,0,42666.56834742058,2,2,141306.09243864892,3,5,5
171100020203,0,1,0,0,0,0,0,NA,1,0,0,0,0,NA,1,0,0,0,1,1
171100020301,6,8,2,12,0,0,0,0,0,0,0,0,0,197950.07250365944,5,5,265433.0206388426,6,8,23
171100020302,1,3,1,9,0,0,0,6602.293605170066,1,1,0,0,0,12857.470313378919,2,2,270579.45630382904,4,5,13
171100020303,1,8,6,10,0,0,0,8278.041962524532,1,1,0,0,0,265750.28277428687,3,3,880677.3357426907,6,8,24
171100020304,4,4,2,5,71388.20174801032,1,1,152158.0629669157,1,1,0,0,0,277442.8707260364,5,5,548670.011728842,6,8,11
171100020401,0,4,0,3,0,0,0,0,0,0,0,0,0,NA,1,0,1048853.4404963152,1,3,7
171100020402,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,0,0,173551.54333305938,1,2,3
171100020403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100020502,0,0,2,0,0,0,0,0,0,0,NA,1,0,NA,2,0,0,0,2,2
171100020600,0,0,4,2,0,0,0,0,0,0,NA,3,0,NA,4,0,0,0,5,6
171100030100,0,0,2,4,0,0,0,0,0,0,NA,2,0,NA,2,0,1159325.2407327062,3,8,9
171100030200,0,0,1,0,0,0,0,0,0,0,400462.9759390105,1,1,400462.9759390105,1,1,624324.251973212,2,2,2
171100030300,1,0,4,0,171626.98968814735,1,1,0,0,0,NA,1,0,171626.98968814735,4,4,334361.52053808304,2,5,6
171100030500,1,2,1,1,0,0,0,0,0,0,NA,1,0,238805.72943105176,2,2,4938915.35788182,8,17,18
171100040101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100040102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100040103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100040104,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,76389.93155140459,1,1,1
171100040105,3,3,1,3,0,0,0,0,0,0,0,0,0,645573.2848450107,1,1,2466992.502323843,3,5,5
171100040106,2,2,0,0,371675.76140433026,2,2,NA,2,0,0,0,0,371675.76140433026,4,4,371675.76140433026,2,4,4
171100040201,15,7,6,0,0,0,0,197313.6622072948,3,3,NA,1,0,1593023.519009688,15,15,1593023.519009688,4,15,25
171100040202,2,7,0,0,206908.64321434536,2,2,NA,3,0,0,0,0,469672.3419577214,8,8,469672.3419577214,5,8,8
171100040203,3,6,2,0,916041.4831120012,1,1,35899.912011647066,5,5,0,0,0,3000463.801647413,8,8,3000463.801647413,4,8,10
171100040301,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,1
171100040302,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,2
171100040303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100040304,3,2,0,1,145939.9188383229,1,1,512846.1573494184,2,2,0,0,0,658786.0761877412,5,5,1206676.1890136274,3,6,6
171100040401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100040402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100040403,14,4,4,0,562791.896238703,1,1,NA,1,0,1425762.2015112722,1,1,4385718.448561743,12,12,4519418.923370658,9,14,22
171100040404,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
171100040405,8,4,11,1,126878.76070318549,2,2,NA,3,0,0,0,0,2297927.9914505053,12,12,2588981.818010849,4,13,23
171100040406,24,35,4,5,392774.19027904747,6,6,NA,25,0,0,0,0,1959166.5829876065,49,49,3460561.8199017607,9,54,63
171100040501,0,6,0,5,0,0,0,NA,5,0,0,0,0,NA,5,0,854134.6948597236,2,10,11
171100040502,0,2,0,0,0,0,0,NA,2,0,0,0,0,NA,2,0,0,0,2,2
171100040503,8,28,0,2,1307775.3000855376,2,2,56407.41991104312,20,20,0,0,0,1520290.8262523047,27,27,1520290.8262523047,6,28,32
171100040504,7,24,0,0,147032.76095658285,2,2,NA,18,0,0,0,0,247748.7288939722,23,23,247748.7288939722,4,23,26
171100040505,3,7,5,0,NA,1,0,23057.441847983668,4,4,0,0,0,659788.3564457907,7,7,659788.3564457907,3,7,12
171100040506,3,7,12,1,NA,1,0,NA,3,0,0,0,0,1920711.333248637,8,8,4570126.326504018,5,9,20
171100040601,1,7,0,5,0,0,0,NA,4,0,0,0,0,51021.01399009036,5,5,785857.6519322762,6,11,11
171100040602,0,3,0,0,0,0,0,NA,1,0,0,0,0,NA,3,0,0,0,3,3
171100040603,0,19,0,0,0,0,0,NA,13,0,0,0,0,260949.2427560595,19,19,260949.2427560595,1,19,19
171100040604,0,3,1,1,0,0,0,NA,2,0,0,0,0,NA,4,0,0,0,5,5
171100040605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100040700,1,7,0,0,35174.160841461475,1,1,1503524.9862538534,7,7,0,0,0,1538699.147095315,8,8,1641324.1155300434,9,9,9
171100050101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050301,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,1
171100050302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050503,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
171100050504,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
171100050505,1,7,3,0,0,0,0,NA,2,0,0,0,0,NA,3,0,0,0,3,7
171100050601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050605,1,2,1,1,0,0,0,NA,1,0,0,0,0,NA,1,0,0,0,2,4
171100050701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050703,0,1,0,2,0,0,0,0,0,0,0,0,0,NA,0,0,605386.8211163933,1,1,2
171100050704,3,6,0,1,599007.9730619098,2,2,NA,1,0,0,0,0,754331.2200222457,6,6,835304.4348882859,6,7,7
171100050705,0,0,0,8,0,0,0,0,0,0,0,0,0,NA,0,0,526609.5293818368,2,2,8
171100050706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100050707,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,69254.04531742557,1,1,1
171100050801,2,2,2,2,55626.37332606072,1,1,0,0,0,0,0,0,55626.37332606072,2,2,121847.71688154226,2,3,6
171100050802,0,1,0,0,0,0,0,0,0,0,0,0,0,29952.94899516663,1,1,29952.94899516663,1,1,1
171100050803,0,0,1,0,0,0,0,0,0,0,0,0,0,608400.0961479199,1,1,608400.0961479199,1,1,1
171100050804,2,16,12,6,0,0,0,70736.08188721846,1,1,0,0,0,6356953.275238193,11,11,6467462.502322997,10,16,28
171100060101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060102,0,1,0,0,0,0,0,NA,1,0,0,0,0,NA,1,0,0,0,1,1
171100060103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171100060305,3,1,8,2,40047.741000124915,1,1,0,0,0,0,0,0,1142514.1238401805,4,4,1142514.1238401805,3,5,12
171100060401,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,627373.034415089,1,1,1
171100060402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100060404,2,5,9,5,0,0,0,0,0,0,NA,1,0,1965253.8491908393,6,6,3477977.425135131,6,11,19
171100060405,0,3,4,1,0,0,0,0,0,0,0,0,0,325905.844004524,2,2,325905.844004524,2,3,6
171100070101,2,0,0,5,252552.6971145687,2,2,0,0,0,0,0,0,252552.6971145687,2,2,890069.5010985931,3,3,7
171100070102,7,5,3,2,1745860.3407945875,6,6,0,0,0,0,0,0,1793521.1558309859,7,7,1839228.8257404868,8,8,12
171100070103,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,1
171100070104,3,4,7,6,346821.39913478686,2,2,0,0,0,623050.7847575742,1,1,2445731.518074595,8,8,2545405.279426437,10,12,17
171100070105,0,2,10,3,0,0,0,0,0,0,NA,1,0,3832943.7464051116,5,5,3832943.7464051116,3,6,13
171100070106,2,2,4,0,0,0,0,0,0,0,0,0,0,1985973.1254766553,5,5,1985973.1254766553,4,5,6
171100070107,5,29,23,14,0,0,0,751.6193752952721,2,2,192457.75857871672,2,2,1562588.5634428002,17,17,6929954.10970175,18,24,51
171100070201,4,2,0,4,0,0,0,0,0,0,0,0,0,315597.37784026837,3,3,336701.87434514525,4,5,8
171100070202,4,2,0,7,0,0,0,0,0,0,0,0,0,293268.7511593377,1,1,346254.63550311263,3,4,11
171100070203,3,5,3,5,211722.7963125686,3,3,11255.73146926767,1,1,0,0,0,271759.55316602247,6,6,271759.55316602247,4,8,12
171100070204,5,6,8,13,0,0,0,0,0,0,1724465.8804714947,3,3,2289619.165483593,6,6,19440264.36632598,13,18,35
171100080101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100080102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100080103,0,1,0,2,0,0,0,0,0,0,0,0,0,NA,0,0,903581.8322608767,2,2,3
171100080104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100080105,7,7,6,4,215771.56731658464,2,2,0,0,0,910080.7173196828,2,2,5022035.423458588,11,11,5022035.423458588,6,14,16
171100080106,5,2,0,1,0,0,0,0,0,0,0,0,0,511100.3226048707,4,4,511100.3226048707,3,4,5
171100080107,3,0,0,3,139390.24057855146,1,1,0,0,0,0,0,0,285917.7250494915,3,3,717108.8035363024,4,5,6
171100080108,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,385781.56305949955,1,1,1
171100080109,6,9,4,8,26213.38791734897,2,2,43803.4399248752,1,1,0,0,0,868372.996790451,10,10,2233539.206068333,11,16,19
171100080201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100080202,2,1,0,0,422628.35187321494,2,2,8735.24046328288,1,1,0,0,0,431363.5923364978,3,3,431363.5923364978,3,3,3
171100080203,3,3,2,2,0,0,0,0,0,0,NA,1,0,642082.0501619,3,3,878724.3874861436,3,5,9
171100080204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100080205,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,1
171100080206,5,1,0,6,0,0,0,0,0,0,0,0,0,NA,0,0,432145.2427807355,1,4,7
171100080207,3,18,4,2,507787.05349066533,1,1,NA,2,0,NA,2,0,1293337.2691228902,14,14,1332479.5791649008,7,16,24
171100080301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100080302,4,5,2,5,74648.0949111864,1,1,1212477.6641229852,1,1,11996.472090170222,1,1,1369470.5528072647,6,6,1369470.5528072647,4,11,12
171100080303,22,20,0,3,84457.00185605758,2,2,0,0,0,0,0,0,2209867.382152834,11,11,5315001.497753855,14,16,29
171100080304,21,28,2,9,307181.8708092397,2,2,0,0,0,NA,1,0,1598911.4684155814,7,7,2663150.3558213003,15,18,36
171100090101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090104,0,1,0,0,0,0,0,NA,1,0,0,0,0,NA,1,0,0,0,1,1
171100090201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090202,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,545126.3660481522,1,1,1
171100090203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090302,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,1
171100090303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090403,1,0,0,0,359515.7838705824,1,1,0,0,0,0,0,0,359515.7838705824,1,1,359515.7838705824,1,1,1
171100090501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090503,1,1,0,0,54294.6633951848,1,1,0,0,0,0,0,0,81837.43830048278,2,2,81837.43830048278,2,2,2
171100090601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100090602,0,0,1,0,0,0,0,0,0,0,0,0,0,1108143.248220985,1,1,1108143.248220985,1,1,1
171100090603,11,5,0,1,1257715.9383183827,5,5,3270.6568477240153,1,1,0,0,0,2235181.248539473,12,12,3365312.261898203,12,13,15
171100090701,4,6,0,5,13850.809063485112,1,1,15473.271531609209,2,2,0,0,0,1581480.22877993,7,7,2049500.3465408895,9,11,14
171100090702,3,3,0,0,14957.60502977058,1,1,38527.193637229415,1,1,0,0,0,1363604.3028110866,4,4,1363604.3028110866,4,4,4
171100100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100205,1,1,2,0,0,0,0,0,0,0,NA,1,0,NA,2,0,0,0,2,3
171100100301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100302,2,5,0,0,491893.91880718037,2,2,93940.04796132786,2,2,0,0,0,691821.2418428836,7,7,1248479.6684492666,10,10,10
171100100401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100402,2,4,0,1,0,0,0,270489.7054853064,3,3,0,0,0,691808.6523655546,4,4,2259726.4348499244,6,7,7
171100100403,3,4,1,0,0,0,0,228449.139833124,1,1,0,0,0,667705.4474186065,3,3,667705.4474186065,3,3,5
171100100404,5,15,9,1,0,0,0,413327.74799459876,10,10,3013676.6668314137,3,3,4113732.7035379824,19,19,6964424.229624627,16,21,25
171100100501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100100505,3,3,5,0,NA,1,0,0,0,0,777949.0930657836,1,1,3441920.186155253,7,7,9350249.155579824,5,8,9
171100100601,5,17,2,3,175213.7596995008,1,1,2515269.3799555395,13,13,3021.6172013494865,1,1,8520718.239941249,20,20,10216292.276935063,21,25,25
171100100602,1,3,1,0,0,0,0,15249.828910233231,2,2,0,0,0,109158.31436066229,4,4,109158.31436066229,3,4,4
171100100603,1,6,4,1,0,0,0,328597.0795191739,5,5,166238.42840949167,3,3,1405167.6607678034,10,10,1535048.4240374982,7,12,12
171100110101,0,1,0,0,0,0,0,NA,1,0,0,0,0,NA,1,0,0,0,1,1
171100110102,0,1,0,0,0,0,0,0,0,0,0,0,0,33010.09950837817,1,1,33010.09950837817,1,1,1
171100110103,5,4,0,2,70899.94763309484,1,1,0,0,0,0,0,0,481951.53295525984,5,5,1121194.1723141572,6,7,8
171100110201,1,0,0,0,142352.06680905432,1,1,0,0,0,0,0,0,142352.06680905432,1,1,142352.06680905432,1,1,1
171100110202,7,6,5,1,0,0,0,0,0,0,2558.4718769719825,1,1,2186409.303802234,5,5,2263217.5804047533,6,6,14
171100110203,17,16,8,2,661375.4231981387,7,7,NA,1,0,56495.73702208621,1,1,9005477.956954451,18,18,22425827.29638769,17,27,39
171100110204,3,6,0,6,280342.0155192013,2,2,NA,1,0,0,0,0,397353.98593522597,7,7,700883.4586360557,4,11,13
171100120101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100120102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100120104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100120105,2,0,4,0,0,0,0,0,0,0,457782.48780447186,1,1,457782.48780447186,4,4,457782.48780447186,1,4,6
171100120106,9,4,42,4,1425260.1352692358,3,3,0,0,0,437365.7777919105,2,2,36651329.317796044,28,28,36967667.24403838,27,30,59
171100120201,6,13,30,4,159822.5477356201,1,1,0,0,0,2871537.80492599,8,8,15681227.997136477,32,32,15924001.494825229,18,36,47
171100120202,2,1,3,1,0,0,0,0,0,0,NA,1,0,142393.93920362412,4,4,1039984.1285069541,3,6,7
171100120301,2,3,15,1,11867211.496878924,2,2,9737.284388897411,1,1,2174197.297008645,5,5,20626251.939106997,16,16,20626251.939106997,13,17,20
171100120302,6,4,5,2,0,0,0,0,0,0,1107182.7418482003,1,1,3071061.9469998614,7,7,3071061.9469998614,4,8,11
171100120303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100120304,0,2,8,4,0,0,0,0,0,0,0,0,0,2924974.9787333608,4,4,3068764.945207153,4,9,15
171100120400,7,15,1,10,1838.591270850747,1,1,NA,4,0,NA,1,0,770201.3378061932,12,12,5701854.596998804,11,29,36
171100130101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100130102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100130103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100130104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100130105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100130106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100130201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100130202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100130203,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,271989.1446809606,1,1,1
171100130204,0,1,5,0,0,0,0,0,0,0,3079519.043132064,3,3,7287135.815548836,6,6,7287135.815548836,6,6,6
171100130205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100130301,0,0,2,1,0,0,0,0,0,0,792824.4903150781,1,1,1069840.6715847803,2,2,1125104.1045923913,3,3,3
